%time,field.header.seq,field.header.stamp,field.header.frame_id,field.set_point,field.process_value,field.process_value_dot,field.error,field.time_step,field.command,field.p,field.i,field.d,field.i_clamp,field.antiwindup
18342000000,1818,18337000000,,0.0,-0.0007824589343599087,-0.2912449290976874,0.0007824589343599087,0.001,0.29906951633144274,10.0,0.0,1.0,0.0,0
18347000000,1819,18347000000,,-0.002907705146911356,-0.003920210227670751,0.7583069672232773,0.0010125050807592295,0.001,-0.7481752928173035,10.0,0.0,1.0,0.0,0
18357000000,1820,18357000000,,-0.002907705146911356,0.012639935809365177,2.0679776635898524,-0.015547640956276698,0.001,-2.223450992609295,10.0,0.0,1.0,0.0,0
18367000000,1821,18367000000,,-0.002907705146911356,0.032130453573290474,1.7304219190647554,-0.035038158720201995,0.001,-2.0808021688260014,10.0,0.0,1.0,0.0,0
18377000000,1822,18377000000,,-0.002907705146911356,0.04559000032439542,1.0205913033332943,-0.04849770547130694,0.001,-1.5055677220685615,10.0,0.0,1.0,0.0,0
18387000000,1823,18387000000,,-0.002907705146911356,0.05197051433789035,0.33949122970167833,-0.05487821948480187,0.001,-0.8882731344803885,10.0,0.0,1.0,0.0,0
18397000000,1824,18397000000,,-0.002907705146911356,0.05213591700049225,-0.2300006917058309,-0.05504362214740377,0.001,-0.32043539382302644,10.0,0.0,1.0,0.0,0
18407000000,1825,18407000000,,-0.002907705146911356,0.04723138781637726,-0.6880827236911379,-0.05013909296328878,0.001,0.18669182831007713,10.0,0.0,1.0,0.0,0
18417000000,1826,18417000000,,-0.002907705146911356,0.038275700073511665,-1.052719866977442,-0.041183405220423186,0.001,0.6408857446113059,10.0,0.0,1.0,0.0,0
18427000000,1827,18427000000,,-0.002907705146911356,0.026105485213462565,-1.3410648049636091,-0.029013190360374086,0.001,1.0509327090084453,10.0,0.0,1.0,0.0,0
18437000000,1828,18437000000,,-0.002907705146911356,0.011412525414070451,-1.565247509117392,-0.014320230560981972,0.001,1.4220448407604769,10.0,0.0,1.0,0.0,0
18447000000,1829,18447000000,,-0.002907705146911356,-0.00520433621333094,-1.7323520472681546,0.002296631066419419,0.001,1.7553174223590906,10.0,0.0,1.0,0.0,0
18457000000,1830,18457000000,,-0.002907705146911356,-0.02167939788207729,-0.3178333682269969,0.018771692735165768,0.001,0.5186801446353106,10.0,0.0,1.0,0.0,0
18467000000,1831,18467000000,,-0.002907705146911356,-0.021463555708803206,-0.0028598163215317607,0.018555850561891685,0.001,0.18838118827896988,10.0,0.0,1.0,0.0,0
18477000000,1832,18477000000,,-0.002907705146911356,-0.021556084357315264,-0.010683387384041397,0.018648379210403743,0.001,0.19715978538456636,10.0,0.0,1.0,0.0,0
18487000000,1833,18487000000,,-0.002907705146911356,-0.02164270964830539,-0.006629812498345839,0.01873500450139387,0.001,0.1939796312503672,10.0,0.0,1.0,0.0,0
18497000000,1834,18497000000,,-0.002907705146911356,-0.022021233598253254,-0.07050431850118011,0.019113528451341733,0.001,0.26163960139057973,10.0,0.0,1.0,0.0,0
18507000000,1835,18507000000,,-0.002907705146911356,-0.023234982495917045,-0.16621948807936365,0.020327277349005524,0.001,0.36949226087310105,10.0,0.0,1.0,0.0,0
18517000000,1836,18517000000,,-0.002907705146911356,-0.025495226983067276,-0.2760187945226791,0.022587521836155755,0.001,0.5018940108983605,10.0,0.0,1.0,0.0,0
18527000000,1837,18527000000,,-0.002907705146911356,-0.028869332217797528,-0.38698785305839206,0.025961627070886006,0.001,0.6466041186782823,10.0,0.0,1.0,0.0,0
18537000000,1838,18537000000,,-0.002907705146911356,-0.033311911963212815,-0.4892001630842999,0.030404206816301294,0.001,0.793242221210888,10.0,0.0,1.0,0.0,0
