%time,field.header.seq,field.header.stamp,field.header.frame_id,field.set_point,field.process_value,field.process_value_dot,field.error,field.time_step,field.command,field.p,field.i,field.d,field.i_clamp,field.antiwindup
48314000000,4816,48314000000,,0.0,-1.3998985345633015,1.8248379788587328,1.3998985345633015,0.001,0.0,0.0,0.0,0.0,0.0,0
48324000000,4817,48324000000,,0.0,-1.3813426544276846,1.879926034332725,1.3813426544276846,0.001,0.0,0.0,0.0,0.0,0.0,0
48334000000,4818,48334000000,,0.0,-1.3622653467760495,1.9297108393585618,1.3622653467760495,0.001,0.0,0.0,0.0,0.0,0.0,0
48344000000,4819,48344000000,,0.0,-1.3427178808335594,1.9745024973672658,1.3427178808335594,0.001,0.0,0.0,0.0,0.0,0.0,0
48354000000,4820,48354000000,,0.0,-1.322748806750396,2.0145419603975507,1.322748806750396,0.001,0.0,0.0,0.0,0.0,0.0,0
48364000000,4821,48364000000,,0.0,-1.3024046296957046,2.0500047249753424,1.3024046296957046,0.001,0.0,0.0,0.0,0.0,0.0,0
48374000000,4822,48374000000,,0.0,-1.2817304259599478,2.0810085053523752,1.2817304259599478,0.001,0.0,0.0,0.0,0.0,0.0,0
48384000000,4823,48384000000,,0.0,-1.260770353453788,2.107626514645818,1.260770353453788,0.001,0.0,0.0,0.0,0.0,0.0,0
48394000000,4824,48394000000,,0.0,-1.239567982292507,2.129910133352014,1.239567982292507,0.001,0.0,0.0,0.0,0.0,0.0,0
48404000000,4825,48404000000,,0.0,-1.2181663107064136,2.1479293482946913,1.2181663107064136,0.001,0.0,0.0,0.0,0.0,0.0,0
48414000000,4826,48414000000,,0.0,-1.1966072047438034,2.161847777795491,1.1966072047438034,0.001,0.0,0.0,0.0,0.0,0.0,0
48424000000,4827,48424000000,,0.0,-1.1749297710115405,2.1720602027358904,1.1749297710115405,0.001,0.0,0.0,0.0,0.0,0.0,0
48434000000,4828,48434000000,,0.0,-1.1531668569981157,2.179424624033606,1.1531668569981157,0.001,0.0,0.0,0.0,0.0,0.0,0
48444000000,4829,48444000000,,0.0,-1.131338649840898,2.185597175750206,1.131338649840898,0.001,0.0,0.0,0.0,0.0,0.0,0
48454000000,4830,48454000000,,0.0,-1.109442654782649,2.1933944018432334,1.109442654782649,0.001,0.0,0.0,0.0,0.0,0.0,0
48464000000,4831,48464000000,,0.0,-1.0874409471501245,2.206943662692595,1.0874409471501245,0.001,0.0,0.0,0.0,0.0,0.0,0
48474000000,4832,48474000000,,0.0,-1.0652486689397431,2.2312913588500907,1.0652486689397431,0.001,0.0,0.0,0.0,0.0,0.0,0
48484000000,4833,48484000000,,0.0,-1.0427300011390148,2.271390056873422,1.0427300011390148,0.001,0.0,0.0,0.0,0.0,0.0,0
48494000000,4834,48494000000,,0.0,-1.0197057961817624,2.3309078418043727,1.0197057961817624,0.001,0.0,0.0,0.0,0.0,0.0,0
48504000000,4835,48504000000,,0.0,-0.995970890827353,2.411526450813232,0.995970890827353,0.001,0.0,0.0,0.0,0.0,0.0,0
48514000000,4836,48514000000,,0.0,-0.9713142559905599,2.512992245644161,0.9713142559905599,0.001,0.0,0.0,0.0,0.0,0.0,0
48524000000,4837,48524000000,,0.0,-0.9455356453266459,2.6336464911841144,0.9455356453266459,0.001,0.0,0.0,0.0,0.0,0.0,0
48534000000,4838,48534000000,,0.0,-0.9184562801860476,2.771024247944917,0.9184562801860476,0.001,0.0,0.0,0.0,0.0,0.0,0
48544000000,4839,48544000000,,0.0,-0.889924303413788,2.922299636666627,0.889924303413788,0.001,0.0,0.0,0.0,0.0,0.0,0
48554000000,4840,48554000000,,0.0,-0.8598168220984821,3.0845450376920533,0.8598168220984821,0.001,0.0,0.0,0.0,0.0,0.0,0
48564000000,4841,48564000000,,0.0,-0.8280402065191419,3.2548432676115326,0.8280402065191419,0.001,0.0,0.0,0.0,0.0,0.0,0
48574000000,4842,48574000000,,0.0,-0.7945298610894405,3.430297905784235,0.7945298610894405,0.001,0.0,0.0,0.0,0.0,0.0,0
48584000000,4843,48584000000,,0.0,-0.7592502842927171,3.607976829637774,0.7592502842927171,0.001,0.0,0.0,0.0,0.0,0.0,0
48594000000,4844,48594000000,,0.0,-0.72219593126247,3.7848158838315973,0.72219593126247,0.001,0.0,0.0,0.0,0.0,0.0,0
