%time,field.header.seq,field.header.stamp,field.header.frame_id,field.set_point,field.process_value,field.process_value_dot,field.error,field.time_step,field.command,field.p,field.i,field.d,field.i_clamp,field.antiwindup
12782000000,1265,12781000000,,0.0,-0.0005642559175651485,-0.16631092520704327,0.0005642559175651485,0.001,0.5877346250470856,10.0,3.0,3.5,5.0,0
12791000000,1266,12791000000,,0.0,-0.0024486278464879163,0.5139918641919575,0.0024486278464879163,0.001,-1.7744277926691423,10.0,3.0,3.5,5.0,0
12801000000,1267,12801000000,,0.0,-0.004941669099085111,0.4825704175209417,0.004941669099085111,0.001,-1.6393974181518018,10.0,3.0,3.5,5.0,0
12811000000,1268,12811000000,,0.0,-0.0075166337491499036,0.48122648132325374,0.0075166337491499036,0.001,-1.6087420082166024,10.0,3.0,3.5,5.0,0
12821000000,1269,12821000000,,0.0,-0.010131048016455146,0.44811606724496783,0.010131048016455146,0.001,-1.4664328266172406,10.0,3.0,3.5,5.0,0
12831000000,1270,12831000000,,0.0,-0.012955719944210742,0.42565435759568643,0.012955719944210742,0.001,-1.3592097399219059,10.0,3.0,3.5,5.0,0
12841000000,1271,12841000000,,0.0,-0.015775088946157645,0.4263419126240482,0.015775088946157645,0.001,-1.332976316361557,10.0,3.0,3.5,5.0,0
12851000000,1272,12851000000,,0.0,-0.01875044536304138,0.4068503259897338,0.01875044536304138,0.001,-1.2344703802699666,10.0,3.0,3.5,5.0,0
12861000000,1273,12861000000,,0.0,-0.02152645596206071,0.426213929158204,0.02152645596206071,0.001,-1.273862889528449,10.0,3.0,3.5,5.0,0
12871000000,1274,12871000000,,0.0,-0.024411564973584987,0.41017013231069055,0.024411564973584987,0.001,-1.1881561280411663,10.0,3.0,3.5,5.0,0
12881000000,1275,12881000000,,0.0,-0.02706108159526366,0.4320828449775375,0.02706108159526366,0.001,-1.2375672315139716,10.0,3.0,3.5,5.0,0
12891000000,1276,12891000000,,0.0,-0.029804802829987764,0.4169387118059786,0.029804802829987764,0.001,-1.1562599783479417,10.0,3.0,3.5,5.0,0
12901000000,1277,12901000000,,0.0,-0.032305957961793474,0.4388154707356997,0.032305957961793474,0.001,-1.2068691732879082,10.0,3.0,3.5,5.0,0
12911000000,1278,12911000000,,0.0,-0.03489623908327477,0.42379438935174035,0.03489623908327477,0.001,-1.1273726610644577,10.0,3.0,3.5,5.0,0
12921000000,1279,12921000000,,0.0,-0.03724697668249455,0.44488472159070175,0.03724697668249455,0.001,-1.176583054114436,10.0,3.0,3.5,5.0,0
12931000000,1280,12931000000,,0.0,-0.039684663380131546,0.4298484214736786,0.039684663380131546,0.001,-1.098413921509181,10.0,3.0,3.5,5.0,0
12941000000,1281,12941000000,,0.0,-0.04188920303423416,0.44999555787491985,0.04188920303423416,0.001,-1.1456437393596302,10.0,3.0,3.5,5.0,0
12951000000,1282,12951000000,,0.0,-0.04417941161839156,0.43495949906617326,0.04417941161839156,0.001,-1.068813752355685,10.0,3.0,3.5,5.0,0
12961000000,1283,12961000000,,0.0,-0.046243960212298596,0.4542053116399103,0.046243960212298596,0.001,-1.1141562622898977,10.0,3.0,3.5,5.0,0
12971000000,1284,12971000000,,0.0,-0.048393093120752795,0.4392278351170376,0.048393093120752795,0.001,-1.0388140520870084,10.0,3.0,3.5,5.0,0
12981000000,1285,12981000000,,0.0,-0.050324306034345234,0.4576705795422436,0.050324306034345234,0.001,-1.0825549795337404,10.0,3.0,3.5,5.0,0
12991000000,1286,12991000000,,0.0,-0.0523390641807433,0.4428022126549958,0.0523390641807433,0.001,-1.0088184547152628,10.0,3.0,3.5,5.0,0
13001000000,1287,13001000000,,0.0,-0.0541435719018315,0.4605506275279868,0.0541435719018315,0.001,-1.051280051019016,10.0,3.0,3.5,5.0,0
13011000000,1288,13011000000,,0.0,-0.05603060525394099,0.44582810566616854,0.05603060525394099,0.001,-0.9792189655298265,10.0,3.0,3.5,5.0,0
13021000000,1289,13021000000,,0.0,-0.057714844328082826,0.46298502307246486,0.057714844328082826,0.001,-1.0207043421634272,10.0,3.0,3.5,5.0,0
13031000000,1290,13031000000,,0.0,-0.05948063207651,0.4484300067915439,0.05948063207651,0.001,-0.9503370126999245,10.0,3.0,3.5,5.0,0
13041000000,1291,13041000000,,0.0,-0.0610507990576723,0.46508741791163155,0.0610507990576723,0.001,-0.9911133445889337,10.0,3.0,3.5,5.0,0
13051000000,1292,13051000000,,0.0,-0.06270160382972456,0.4507099129453418,0.06270160382972456,0.001,-0.9224190909972456,10.0,3.0,3.5,5.0,0
13061000000,1293,13061000000,,0.0,-0.06416364194779955,0.4669478657628908,0.06416364194779955,0.001,-0.9627139071905078,10.0,3.0,3.5,5.0,0
13071000000,1294,13071000000,,0.0,-0.0657054923728495,0.4527491209139267,0.0657054923728495,0.001,-0.8956433830547165,10.0,3.0,3.5,5.0,0
13081000000,1295,13081000000,,0.0,-0.0670650922120739,0.4686361589251131,0.0670650922120739,0.001,-0.935646111515252,10.0,3.0,3.5,5.0,0
13091000000,1296,13091000000,,0.0,-0.06850377583036948,0.4546114497129674,0.06850377583036948,0.001,-0.8701311318224355,10.0,3.0,3.5,5.0,0
13101000000,1297,13101000000,,0.0,-0.06976637931328256,0.470205619837097,0.06976637931328256,0.001,-0.9099966033126403,10.0,3.0,3.5,5.0,0
13111000000,1298,13111000000,,0.0,-0.07110744055904483,0.4563463259579483,0.07110744055904483,0.001,-0.8459574496585338,10.0,3.0,3.5,5.0,0
13121000000,1299,13121000000,,0.0,-0.07227824657160298,0.47169637883274285,0.07227824657160298,0.001,-0.8858100583468326,10.0,3.0,3.5,5.0,0
13131000000,1300,13131000000,,0.0,-0.07352698752193643,0.4579915761815292,0.07352698752193643,0.001,-0.8231610574670832,10.0,3.0,3.5,5.0,0
13141000000,1301,13141000000,,0.0,-0.07461095797272055,0.4731381891384437,0.07461095797272055,0.001,-0.8630989961948617,10.0,3.0,3.5,5.0,0
13151000000,1302,13151000000,,0.0,-0.07577244104012859,0.45957577860391163,0.07577244104012859,0.001,-0.8017524575277284,10.0,3.0,3.5,5.0,0
13161000000,1303,13161000000,,0.0,-0.07677430728283596,0.47455271561174145,0.07677430728283596,0.001,-0.8418517284179089,10.0,3.0,3.5,5.0,0
13171000000,1304,13171000000,,0.0,-0.07785335934802706,0.46112021491934957,0.07785335934802706,0.001,-0.7817206877944471,10.0,3.0,3.5,5.0,0
13181000000,1305,13181000000,,0.0,-0.0787776288407045,0.47595538546402283,0.0787776288407045,0.001,-0.8220387562671866,10.0,3.0,3.5,5.0,0
13191000000,1306,13191000000,,0.0,-0.0797788465154694,0.462640457695389,0.0797788465154694,0.001,-0.7630387863726225,10.0,3.0,3.5,5.0,0
13201000000,1307,13201000000,,0.0,-0.0806298097156839,0.47735685741036193,0.0806298097156839,0.001,-0.8036178184758056,10.0,3.0,3.5,5.0,0
13211000000,1308,13211000000,,0.0,-0.081557565480324,0.46414765015871795,0.081557565480324,0.001,-0.7456681675111505,10.0,3.0,3.5,5.0,0
13221000000,1309,13221000000,,0.0,-0.08233930293772485,0.4787641809063085,0.08233930293772485,0.001,-0.7865378428127575,10.0,3.0,3.5,5.0,0
13231000000,1310,13231000000,,0.0,-0.08319775194491807,0.4656495281694297,0.08319775194491807,0.001,-0.7295620856939833,10.0,3.0,3.5,5.0,0
13241000000,1311,13241000000,,0.0,-0.083914141558739,0.48018170242046215,0.083914141558739,0.001,-0.770742003083862,10.0,3.0,3.5,5.0,0
