%time,field.header.seq,field.header.stamp,field.header.frame_id,field.set_point,field.process_value,field.process_value_dot,field.error,field.time_step,field.command,field.p,field.i,field.d,field.i_clamp,field.antiwindup
24395000000,2424,24395000000,,0.0,-0.0003942415015076861,-0.10353782907966824,0.0003942415015076861,0.001,0.10748030887893556,10.0,0.0,1.0,0.0,0
24405000000,2425,24405000000,,0.0,-0.002437334648054623,-0.28814269549726124,0.002437334648054623,0.001,0.31251614969098007,10.0,0.0,1.0,0.0,0
24415000000,2426,24415000000,,0.0,-0.006302039654252134,-0.4636691068236353,0.006302039654252134,0.001,0.5266895788413084,10.0,0.0,1.0,0.0,0
24425000000,2427,24425000000,,0.0,-0.011786348129411373,-0.6135731958084204,0.011786348129411373,0.001,0.7314367182484371,10.0,0.0,1.0,0.0,0
24435000000,2428,24435000000,,0.0,-0.01861453035478089,-0.735286007264857,0.01861453035478089,0.001,0.9214313230800197,10.0,0.0,1.0,0.0,0
24445000000,2429,24445000000,,0.0,-0.026509622414267575,-0.8299678789878795,0.026509622414267575,0.001,1.0950640905834153,10.0,0.0,1.0,0.0,0
24455000000,2430,24455000000,,0.0,-0.03521273532762503,-0.8997632306254009,0.03521273532762503,0.001,1.2518905504656797,10.0,0.0,1.0,0.0,0
24465000000,2431,24465000000,,0.0,-0.04448805434489689,-0.9470583448363548,0.04448805434489689,0.001,1.3919388384462739,10.0,0.0,1.0,0.0,0
24475000000,2432,24475000000,,0.0,-0.054123864384622244,-0.9742658224069204,0.054123864384622244,0.001,1.515504404908521,10.0,0.0,1.0,0.0,0
24485000000,2433,24485000000,,0.0,-0.06393236020348514,-0.983752366673456,0.06393236020348514,0.001,1.6230759007503526,10.0,0.0,1.0,0.0,0
24495000000,2434,24495000000,,0.0,-0.07374899177625327,-0.9778061743342271,0.07374899177625327,0.001,1.7152960219901292,10.0,0.0,1.0,0.0,0
24505000000,2435,24505000000,,0.0,-0.08343156185982803,-0.9586166607717558,0.08343156185982803,0.001,1.792932210851772,10.0,0.0,1.0,0.0,0
24515000000,2436,24515000000,,0.0,-0.09285915190099292,-0.9282593415623104,0.09285915190099292,0.001,1.8568507965036662,10.0,0.0,1.0,0.0,0
24525000000,2437,24525000000,,0.0,-0.10193091552376199,-0.8886839955223452,0.10193091552376199,0.001,1.9079930930841993,10.0,0.0,1.0,0.0,0
24535000000,2438,24535000000,,0.0,-0.11056476912684143,-0.8417056031197454,0.11056476912684143,0.001,1.9473532441905927,10.0,0.0,1.0,0.0,0
24545000000,2439,24545000000,,0.0,-0.1186960062315281,-0.7889978759844131,0.1186960062315281,0.001,1.9759578959461255,10.0,0.0,1.0,0.0,0
24555000000,2440,24555000000,,0.0,-0.12627586073985153,-0.7320892404702867,0.12627586073985153,0.001,1.994847813157028,10.0,0.0,1.0,0.0,0
24565000000,2441,24565000000,,0.0,-0.13327004280602583,-0.6723611186176481,0.13327004280602583,0.001,2.005061519002078,10.0,0.0,1.0,0.0,0
24575000000,2442,24575000000,,0.0,-0.1396572692919138,-0.6110483197919419,0.1396572692919138,0.001,2.0076209912241882,10.0,0.0,1.0,0.0,0
24585000000,2443,24585000000,,0.0,-0.14542780876340888,-0.5492413306983629,0.14542780876340888,0.001,2.003519402072209,10.0,0.0,1.0,0.0,0
24595000000,2444,24595000000,,0.0,-0.15058205875815478,-0.4878902738819131,0.15058205875815478,0.001,1.9937108494561162,10.0,0.0,1.0,0.0,0
24605000000,2445,24605000000,,0.0,-0.15512917069741494,-0.42781029532953524,0.15512917069741494,0.001,1.9791019936405352,10.0,0.0,1.0,0.0,0
24615000000,2446,24615000000,,0.0,-0.15908573540394588,-0.3696881396988277,0.15908573540394588,0.001,1.960545487617198,10.0,0.0,1.0,0.0,0
24625000000,2447,24625000000,,0.0,-0.16247453979194493,-0.3140896760296488,0.16247453979194493,0.001,1.9388350696964896,10.0,0.0,1.0,0.0,0
24635000000,2448,24635000000,,0.0,-0.1653234029731694,-0.2614681465240477,0.1653234029731694,0.001,1.9147021733356429,10.0,0.0,1.0,0.0,0
24645000000,2449,24645000000,,0.0,-0.1676640978234536,-0.21217292505589402,0.1676640978234536,0.001,1.8888139012911775,10.0,0.0,1.0,0.0,0
24655000000,2450,24655000000,,0.0,-0.16953136201403307,-0.1664585895046612,0.16953136201403307,0.001,1.861772208266137,10.0,0.0,1.0,0.0,0
24665000000,2451,24665000000,,0.0,-0.17096200065991685,-0.12449413171845788,0.17096200065991685,0.001,1.8341141373528291,10.0,0.0,1.0,0.0,0
24675000000,2452,24675000000,,0.0,-0.17199408109059977,-0.08637214994959937,0.17199408109059977,0.001,1.806312960164549,10.0,0.0,1.0,0.0,0
24685000000,2453,24685000000,,0.0,-0.17266621881512112,-0.052117890113663,0.17266621881512112,0.001,1.7787800777641127,10.0,0.0,1.0,0.0,0
24695000000,2454,24695000000,,0.0,-0.1730169525337617,-0.021698023368234176,0.1730169525337617,0.001,1.7518675483390656,10.0,0.0,1.0,0.0,0
24705000000,2455,24705000000,,0.0,-0.17308420503600885,0.004970932251071964,0.17308420503600885,0.001,1.7258711178526909,10.0,0.0,1.0,0.0,0
24715000000,2456,24715000000,,0.0,-0.17290482600648716,0.02801461958074988,0.17290482600648716,0.001,1.7010336403217607,10.0,0.0,1.0,0.0,0
24725000000,2457,24725000000,,0.0,-0.17251421212227136,0.04759333571549519,0.17251421212227136,0.001,1.6775487854311955,10.0,0.0,1.0,0.0,0
24735000000,2458,24735000000,,0.0,-0.17194599934820598,0.06389505194057866,0.17194599934820598,0.001,1.6555649415446805,10.0,0.0,1.0,0.0,0
24745000000,2459,24745000000,,0.0,-0.1712318220039455,0.07712898756243496,0.1712318220039455,0.001,1.6351892325519923,10.0,0.0,1.0,0.0,0
24755000000,2460,24755000000,,0.0,-0.1704011329691042,0.08751975319316756,0.1704011329691042,0.001,1.6164915766364985,10.0,0.0,1.0,0.0,0
24765000000,2461,24765000000,,0.0,-0.16948107929469547,0.09530206885191878,0.16948107929469547,0.001,1.5995087242871353,10.0,0.0,1.0,0.0,0
24775000000,2462,24775000000,,0.0,-0.16849642748448268,0.10071605353287523,0.16849642748448268,0.001,1.584248221547515,10.0,0.0,1.0,0.0,0
24785000000,2463,24785000000,,0.0,-0.16746953278525378,0.10400307545756078,0.16746953278525378,0.001,1.5706922526641076,10.0,0.0,1.0,0.0,0
24795000000,2464,24795000000,,0.0,-0.1664203469680796,0.10540214599090139,0.1664203469680796,0.001,1.558801323981367,10.0,0.0,1.0,0.0,0
24805000000,2465,24805000000,,0.0,-0.16536645928229277,0.10514683499375488,0.16536645928229277,0.001,1.5485177581340537,10.0,0.0,1.0,0.0,0
24815000000,2466,24815000000,,0.0,-0.16432316551027437,0.10346268113774766,0.16432316551027437,0.001,1.5397689742746845,10.0,0.0,1.0,0.0,0
24825000000,2467,24825000000,,0.0,-0.1633035603351649,0.1005650673360609,0.1633035603351649,0.001,1.5324705363249347,10.0,0.0,1.0,0.0,0
24835000000,2468,24835000000,,0.0,-0.16231864854678335,0.09665752887835591,0.16231864854678335,0.001,1.5265289568921503,10.0,0.0,1.0,0.0,0
24845000000,2469,24845000000,,0.0,-0.16137747094579602,0.09193046004072254,0.16137747094579602,0.001,1.5218442497102025,10.0,0.0,1.0,0.0,0
24855000000,2470,24855000000,,0.0,-0.1604872411551117,0.0865601838236399,0.1604872411551117,0.001,1.5183122280084227,10.0,0.0,1.0,0.0,0
24865000000,2471,24865000000,,0.0,-0.15965348990417194,0.08070834898562261,0.15965348990417194,0.001,1.5158265503228474,10.0,0.0,1.0,0.0,0
24875000000,2472,24875000000,,0.0,-0.15888021371008865,0.07452161862225448,0.15888021371008865,0.001,1.514280518730482,10.0,0.0,1.0,0.0,0
24885000000,2473,24885000000,,0.0,-0.158170025234166,0.06813161514219428,0.158170025234166,0.001,1.5135686374380608,10.0,0.0,1.0,0.0,0
24895000000,2474,24895000000,,0.0,-0.15752430293851027,0.061655087522270606,0.15752430293851027,0.001,1.5135879420863851,10.0,0.0,1.0,0.0,0
24905000000,2475,24905000000,,0.0,-0.15694333800115068,0.055194268130237104,0.15694333800115068,0.001,1.5142391120909515,10.0,0.0,1.0,0.0,0
24915000000,2476,24915000000,,0.0,-0.1564264767660486,0.0488373881053313,0.1564264767660486,0.001,1.515427379751646,10.0,0.0,1.0,0.0,0
24925000000,2477,24925000000,,0.0,-0.1559722573039677,0.04265932222875058,0.1559722573039677,0.001,1.5170632509932869,10.0,0.0,1.0,0.0,0
24935000000,2478,24935000000,,0.0,-0.15557853893940177,0.036722336322786674,0.15557853893940177,0.001,1.5190630532398686,10.0,0.0,1.0,0.0,0
24945000000,2479,24945000000,,0.0,-0.1552426238561857,0.031076912439083372,0.1552426238561857,0.001,1.5213493262792,10.0,0.0,1.0,0.0,0
24955000000,2480,24955000000,,0.0,-0.15496137012932376,0.02576262938123587,0.15496137012932376,0.001,1.5238510720553133,10.0,0.0,1.0,0.0,0
24965000000,2481,24965000000,,0.0,-0.1547312957424536,0.02080907839803621,0.1547312957424536,0.001,1.526503879157799,10.0,0.0,1.0,0.0,0
24975000000,2482,24975000000,,0.0,-0.15454867333942524,0.016236796173162184,0.15454867333942524,0.001,1.529249937339916,10.0,0.0,1.0,0.0,0
24985000000,2483,24985000000,,0.0,-0.15440961562502586,0.012058199438746826,0.15440961562502586,0.001,1.5320379569178932,10.0,0.0,1.0,0.0,0
24995000000,2484,24995000000,,0.0,-0.1543101514746823,0.008278507695039043,0.1543101514746823,0.001,1.5348230071456115,10.0,0.0,1.0,0.0,0
25005000000,2485,25005000000,,0.0,-0.15424629293694903,0.004896642538860614,0.15424629293694903,0.001,1.5375662869135365,10.0,0.0,1.0,0.0,0
25015000000,2486,25015000000,,0.0,-0.15421409341684722,0.0019060940319977997,0.15421409341684722,0.001,1.540234840209358,10.0,0.0,1.0,0.0,0
25025000000,2487,25025000000,,0.0,-0.1542096974139282,-0.0007042536803987226,0.1542096974139282,0.001,1.5428012278826042,10.0,0.0,1.0,0.0,0
25035000000,2488,25035000000,,0.0,-0.1542293822576335,-0.0029493436441642407,0.1542293822576335,0.001,1.5452431662736021,10.0,0.0,1.0,0.0,0
25045000000,2489,25045000000,,0.0,-0.15426959233550175,-0.004847218885874881,0.15426959233550175,0.001,1.5475431422834784,10.0,0.0,1.0,0.0,0
25055000000,2490,25055000000,,0.0,-0.154326966348461,-0.006418349995832487,0.154326966348461,0.001,1.5496880135138458,10.0,0.0,1.0,0.0,0
25065000000,2491,25065000000,,0.0,-0.1543983581533359,-0.007685019547297229,0.1543983581533359,0.001,1.5516686011051828,10.0,0.0,1.0,0.0,0
25075000000,2492,25075000000,,0.0,-0.15448085176703596,-0.008670764313747253,0.15448085176703596,0.001,1.553479282004444,10.0,0.0,1.0,0.0,0
25085000000,2493,25085000000,,0.0,-0.15457177111129372,-0.00939987530865579,0.15457177111129372,0.001,1.5551175864337186,10.0,0.0,1.0,0.0,0
25095000000,2494,25095000000,,0.0,-0.15466868507238107,-0.009896954845891846,0.15466868507238107,0.001,1.5565838055776826,10.0,0.0,1.0,0.0,0
25105000000,2495,25105000000,,0.0,-0.15476940843830267,-0.010186529128481902,0.15476940843830267,0.001,1.5578806135143441,10.0,0.0,1.0,0.0,0
25115000000,2496,25115000000,,0.0,-0.15487199925784356,-0.010292714297244985,0.15487199925784356,0.001,1.5590127068717496,10.0,0.0,1.0,0.0,0
25125000000,2497,25125000000,,0.0,-0.1549747531424197,-0.01023893339838264,0.1549747531424197,0.001,1.5599864648160011,10.0,0.0,1.0,0.0,0
25135000000,2498,25135000000,,0.0,-0.15507619500413217,-0.010047681356132557,0.15507619500413217,0.001,1.560809631387814,10.0,0.0,1.0,0.0,0
25145000000,2499,25145000000,,0.0,-0.15517506869280684,-0.009740334760599977,0.15517506869280684,0.001,1.561491021676611,10.0,0.0,1.0,0.0,0
25155000000,2500,25155000000,,0.0,-0.15527032496160142,-0.009337003085978873,0.15527032496160142,0.001,1.5620402526871668,10.0,0.0,1.0,0.0,0
25165000000,2501,25165000000,,0.0,-0.15536110815624316,-0.008856417820305692,0.15536110815624316,0.001,1.562467499367779,10.0,0.0,1.0,0.0,0
25175000000,2502,25175000000,,0.0,-0.155446741987455,-0.008315855945060945,0.155446741987455,0.001,1.5627832758037474,10.0,0.0,1.0,0.0,0
25185000000,2503,25185000000,,0.0,-0.15552671471035762,-0.007731094191192759,0.15552671471035762,0.001,1.562998241275535,10.0,0.0,1.0,0.0,0
25195000000,2504,25195000000,,0.0,-0.1556006639992722,-0.007116390558457406,0.1556006639992722,0.001,1.5631230305344612,10.0,0.0,1.0,0.0,0
25205000000,2505,25205000000,,0.0,-0.155668361771526,-0.006484489663187515,0.155668361771526,0.001,1.563168107360946,10.0,0.0,1.0,0.0,0
25215000000,2506,25215000000,,0.0,-0.15572969918044155,-0.005846648635639844,0.15572969918044155,0.001,1.563143640423883,10.0,0.0,1.0,0.0,0
25225000000,2507,25225000000,,0.0,-0.15578467196539503,-0.0052126803981777286,0.15578467196539503,0.001,1.5630594000355114,10.0,0.0,1.0,0.0,0
25235000000,2508,25235000000,,0.0,-0.15583336631653477,-0.004591011397440207,0.15583336631653477,0.001,1.5629246745461867,10.0,0.0,1.0,0.0,0
25245000000,2509,25245000000,,0.0,-0.15587594538313443,-0.003988750998703598,0.15587594538313443,0.001,1.562748204814186,10.0,0.0,1.0,0.0,0
25255000000,2510,25255000000,,0.0,-0.15591263652812248,-0.0034117700049944803,0.15591263652812248,0.001,1.5625381352730816,10.0,0.0,1.0,0.0,0
25265000000,2511,25265000000,,0.0,-0.15594371940691953,-0.0028647859597727737,0.15594371940691953,0.001,1.5623019800154392,10.0,0.0,1.0,0.0,0
25275000000,2512,25275000000,,0.0,-0.15596951492663624,-0.0023514531134551844,0.15596951492663624,0.001,1.5620466023679302,10.0,0.0,1.0,0.0,0
25285000000,2513,25285000000,,0.0,-0.15599037512163694,-0.0018744551611064883,0.15599037512163694,0.001,1.561778206363913,10.0,0.0,1.0,0.0,0
25295000000,2514,25295000000,,0.0,-0.15600667396380263,-0.0014355990751986013,0.15600667396380263,0.001,1.5615023387052052,10.0,0.0,1.0,0.0,0
